Genotype,Mode,Trait1,Trait2,mu,upr,lwr,pval
Lp26,All,RootLength,PetioleRatio,-0.17105059844964937,0.05832453292110559,-0.41501376763797565,0.1242
Lp26,All,RootLength,Phyllochron,-0.37557891746169475,-0.13185816794624208,-0.5876166542458642,0.0052
Lp26,All,RootLength,RGR,0.09805722564707947,0.4125194247333914,-0.2438559631141664,0.319
Lp26,All,RootLength,SeedLength,NA,NA,NA,NA
Lp26,All,RootLength,ShapeBlade,0.2916479793350579,0.5241751774748251,0.03970232285202037,0.0272
Lp26,All,RootLength,SLA,-0.21272012912743565,0.08832773008919904,-0.5154966275422014,0.1298
Lp26,All,RootLength,Yield,0.3730421172406557,0.6130058024477509,0.13313608655510223,0.0044
Lp26,All,SeedLength,LeafRate,NA,NA,NA,NA
Lp26,All,SeedLength,RGR,NA,NA,NA,NA
Lp26,All,ShapeBlade,FT,0.5651551275658455,0.879278631515467,0.06125573633977957,0.0354
Lp26,All,ShapeBlade,LeafRate,0.7015451774471277,0.8729548701086891,0.46704135822432913,0
Lp26,All,ShapeBlade,LeafSize,0.25868802667109436,0.463484239766252,0.06427357763372553,0.016
Lp26,All,ShapeBlade,N,0.26319418467589084,0.5173436155863416,-0.020626840504560276,0.0632
Lp26,All,ShapeBlade,Nmol,0.4746190232583436,0.8838739888425841,-0.44607897980654526,0.1988
Lp26,All,ShapeBlade,Phyllochron,0.17027944698787983,0.39463159218093724,-0.10342362642066782,0.1512
Lp26,All,ShapeBlade,RGR,0.8269438963557352,0.9555176412971831,0.5332800707363753,0
Lp26,All,ShapeBlade,SeedLength,NA,NA,NA,NA
Lp26,All,ShapeBlade,SLA,0.5086016885588134,0.7332175095917141,0.19828739431430317,0.0064
Lp26,All,ShapeBlade,Yield,0.7271915023640128,0.8684954746409996,0.5605176799288849,0
Lp26,All,SLA,FT,-0.2984116568992924,0.31607788497963746,-0.7852452198307293,0.214
Lp26,All,SLA,LeafRate,0.07431406056467127,0.43505966950527797,-0.305946457987768,0.3776
Lp26,All,SLA,LeafSize,0.5326284174273065,0.7651891787687156,0.2297903289935795,0.0026
Lp26,All,SLA,N,0.35216985741607876,0.6472218023268321,0.02750265851717023,0.0368
Lp26,All,SLA,Nmol,0.12118251654168583,0.7007035072063883,-0.6668094126606583,0.4026
Lp26,All,SLA,Phyllochron,0.3548270605804019,0.7015074545675084,-0.08744553705616626,0.089
Lp26,All,SLA,RGR,0.3356367051878837,0.6958524707068733,-0.12969807999063093,0.1154
Lp26,All,SLA,SeedLength,NA,NA,NA,NA
Lp26,All,SLA,Yield,-0.44766784885469363,-0.11077876034047243,-0.7409678579453549,0.0166
Lp26,All,Yield,LeafRate,0.656822385265611,0.8113903432587023,0.4544857934785461,2e-4
Lp26,All,Yield,Phyllochron,-0.46757369074791527,-0.26282658310194756,-0.6467012689689878,8e-4
Lp26,All,Yield,RGR,0.4535165756852634,0.7302199737185088,0.07305102798039453,0.0256
Lp26,All,Yield,SeedLength,NA,NA,NA,NA
Lp26,HTD,A,Angle,NA,NA,NA,NA
Lp26,HTD,A,Chl,NA,NA,NA,NA
Lp26,HTD,A,DW,NA,NA,NA,NA
Lp26,HTD,A,FT,NA,NA,NA,NA
Lp26,HTD,A,gsw,NA,NA,NA,NA
Lp26,HTD,A,LeafRate,NA,NA,NA,NA
Lp26,HTD,A,LeafSize,NA,NA,NA,NA
Lp26,HTD,A,N,NA,NA,NA,NA
Lp26,HTD,A,Nmol,NA,NA,NA,NA
Lp26,HTD,A,PetioleRatio,NA,NA,NA,NA
Lp26,HTD,A,Phyllochron,NA,NA,NA,NA
Lp26,HTD,A,RGR,NA,NA,NA,NA
Lp26,HTD,A,RootLength,NA,NA,NA,NA
Lp26,HTD,A,SeedLength,NA,NA,NA,NA
Lp26,HTD,A,ShapeBlade,NA,NA,NA,NA
Lp26,HTD,A,SLA,NA,NA,NA,NA
Lp26,HTD,A,Yield,NA,NA,NA,NA
Lp26,HTD,Angle,FT,-0.4704656594012915,0.1608254921244908,-0.915590168875244,0.1142
Lp26,HTD,Angle,LeafRate,-0.8959850569442847,-0.7610041019047621,-0.9847663515920162,0
Lp26,HTD,Angle,LeafSize,0.159023073243799,0.5716012378689905,-0.30000566352578517,0.2858
Lp26,HTD,Angle,N,-0.518840559466984,-0.30022076297679257,-0.6934148296796142,2e-4
Lp26,HTD,Angle,Nmol,-0.7435187058755495,0.36145488476169596,-0.9818973006352913,0.115
Lp26,HTD,Angle,PetioleRatio,0.9881657932640868,0.9990244421771547,0.9450977226159992,0
Lp26,HTD,Angle,Phyllochron,0.9204705739056727,0.9837677818641898,0.7809334334917147,0
Lp26,HTD,Angle,RGR,-0.8476586010072722,-0.3558834665458908,-0.986035159477572,0.0072
Lp26,HTD,Angle,SeedLength,NA,NA,NA,NA
Lp26,HTD,Angle,ShapeBlade,-0.9774895983056684,-0.8890303251144033,-0.9984788322704905,0
Lp26,HTD,Angle,SLA,0.2967934513096754,0.6885302703174564,-0.14552243827176323,0.1362
Lp26,HTD,Angle,Yield,-0.9562078364512647,-0.8761829500191922,-0.995137633369259,0
Lp26,HTD,Chl,Angle,NA,NA,NA,NA
Lp26,HTD,Chl,DW,NA,NA,NA,NA
Lp26,HTD,Chl,FT,NA,NA,NA,NA
Lp26,HTD,Chl,gsw,NA,NA,NA,NA
Lp26,HTD,Chl,LeafRate,NA,NA,NA,NA
Lp26,HTD,Chl,LeafSize,NA,NA,NA,NA
Lp26,HTD,Chl,N,NA,NA,NA,NA
Lp26,HTD,Chl,Nmol,NA,NA,NA,NA
Lp26,HTD,Chl,PetioleRatio,NA,NA,NA,NA
Lp26,HTD,Chl,Phyllochron,NA,NA,NA,NA
Lp26,HTD,Chl,RGR,NA,NA,NA,NA
Lp26,HTD,Chl,RootLength,NA,NA,NA,NA
Lp26,HTD,Chl,SeedLength,NA,NA,NA,NA
Lp26,HTD,Chl,ShapeBlade,NA,NA,NA,NA
Lp26,HTD,Chl,SLA,NA,NA,NA,NA
Lp26,HTD,Chl,Yield,NA,NA,NA,NA
Lp26,HTD,DW,Angle,-0.805375798276531,-0.4307116466454127,-0.9736228428561234,0.0044
Lp26,HTD,DW,FT,0.16400625131748958,0.7985937560398786,-0.5817359429245985,0.3682
Lp26,HTD,DW,LeafRate,0.9102401311636481,0.994129168998648,0.5486971177887229,0.0038
Lp26,HTD,DW,LeafSize,0.07719602353137403,0.6575037769038279,-0.5137465957963109,0.4174
Lp26,HTD,DW,N,0.6169376103992594,0.9110299728612699,0.1712923541006067,0.0188
Lp26,HTD,DW,Nmol,0.5635585030578211,0.9692191397051505,-0.503718120594432,0.1758
Lp26,HTD,DW,PetioleRatio,-0.8497284729832195,-0.5081324132251362,-0.9830144519287937,0.0032
Lp26,HTD,DW,Phyllochron,-0.8692861510367058,-0.5149265636916198,-0.9887698946763313,0.0034
Lp26,HTD,DW,RGR,0.7548157031007575,0.9832723929915858,-0.17193130362593403,0.0816
Lp26,HTD,DW,RootLength,0.09394122859332868,0.5685508151441917,-0.4221562050464819,0.3816
Lp26,HTD,DW,SeedLength,NA,NA,NA,NA
Lp26,HTD,DW,ShapeBlade,0.8272957396942878,0.9816356567312007,0.4534497261580361,0.0036
Lp26,HTD,DW,SLA,-0.2190961772864118,0.38243249709019117,-0.7206650628757977,0.266
Lp26,HTD,DW,Yield,0.8229854948906106,0.9826711658330743,0.4250512703590356,0.0046
Lp26,HTD,FT,LeafRate,0.38269129414348096,0.8839401348384296,-0.31673995634631824,0.1842
Lp26,HTD,FT,Phyllochron,-0.19703595703038818,0.48029666845402147,-0.7909291607655293,0.326
Lp26,HTD,FT,RGR,0.5707174798634552,0.9603670639929666,-0.22799736319185823,0.1128
Lp26,HTD,FT,SeedLength,NA,NA,NA,NA
Lp26,HTD,FT,Yield,0.5674731838477443,0.9439422895718793,-0.09054523224614293,0.0766
Lp26,HTD,gsw,Angle,NA,NA,NA,NA
Lp26,HTD,gsw,DW,NA,NA,NA,NA
Lp26,HTD,gsw,FT,NA,NA,NA,NA
Lp26,HTD,gsw,LeafRate,NA,NA,NA,NA
Lp26,HTD,gsw,LeafSize,NA,NA,NA,NA
Lp26,HTD,gsw,N,NA,NA,NA,NA
Lp26,HTD,gsw,Nmol,NA,NA,NA,NA
Lp26,HTD,gsw,PetioleRatio,NA,NA,NA,NA
Lp26,HTD,gsw,Phyllochron,NA,NA,NA,NA
Lp26,HTD,gsw,RGR,NA,NA,NA,NA
Lp26,HTD,gsw,RootLength,NA,NA,NA,NA
Lp26,HTD,gsw,SeedLength,NA,NA,NA,NA
Lp26,HTD,gsw,ShapeBlade,NA,NA,NA,NA
Lp26,HTD,gsw,SLA,NA,NA,NA,NA
Lp26,HTD,gsw,Yield,NA,NA,NA,NA
Lp26,HTD,LeafSize,FT,-0.7919140016648023,-0.1689207603590171,-0.9845134114945567,0.0262
Lp26,HTD,LeafSize,LeafRate,-0.13662967806285858,0.3686810969860267,-0.6199597036131179,0.3336
Lp26,HTD,LeafSize,N,0.73350395737193,0.9461810675978051,0.3646461442310431,0.0028
Lp26,HTD,LeafSize,Nmol,-0.2039662612531116,0.7576333680881997,-0.8893269131141943,0.3708
Lp26,HTD,LeafSize,Phyllochron,-0.14100558938845392,0.3660743012692065,-0.5973643237265608,0.3214
Lp26,HTD,LeafSize,RGR,-0.36647592022593223,0.31405674751751245,-0.8939269529555443,0.199
Lp26,HTD,LeafSize,SeedLength,NA,NA,NA,NA
Lp26,HTD,LeafSize,Yield,-0.31793771230316625,0.1595730818568047,-0.6945924739486667,0.1312
Lp26,HTD,LUE,A,NA,NA,NA,NA
Lp26,HTD,LUE,Angle,NA,NA,NA,NA
Lp26,HTD,LUE,Chl,NA,NA,NA,NA
Lp26,HTD,LUE,DW,NA,NA,NA,NA
Lp26,HTD,LUE,FT,NA,NA,NA,NA
Lp26,HTD,LUE,gsw,NA,NA,NA,NA
Lp26,HTD,LUE,LeafRate,NA,NA,NA,NA
Lp26,HTD,LUE,LeafSize,NA,NA,NA,NA
Lp26,HTD,LUE,N,NA,NA,NA,NA
Lp26,HTD,LUE,Nmol,NA,NA,NA,NA
Lp26,HTD,LUE,PetioleRatio,NA,NA,NA,NA
Lp26,HTD,LUE,Phyllochron,NA,NA,NA,NA
Lp26,HTD,LUE,RGR,NA,NA,NA,NA
Lp26,HTD,LUE,RootLength,NA,NA,NA,NA
Lp26,HTD,LUE,SeedLength,NA,NA,NA,NA
Lp26,HTD,LUE,ShapeBlade,NA,NA,NA,NA
Lp26,HTD,LUE,SLA,NA,NA,NA,NA
Lp26,HTD,LUE,Yield,NA,NA,NA,NA
Lp26,HTD,N,FT,-0.4216914799367055,0.310705559516615,-0.8755589176540287,0.1624
Lp26,HTD,N,LeafRate,0.4961177215719541,0.7143238758806121,0.16117198491486015,0.0134
Lp26,HTD,N,Nmol,0.3129500501676684,0.9022565473225637,-0.666919718419096,0.2844
Lp26,HTD,N,Phyllochron,-0.7470434681126629,-0.45339872685320565,-0.9098719010111715,0
Lp26,HTD,N,RGR,0.27306186308678015,0.7230413987255903,-0.4949123301749811,0.2684
Lp26,HTD,N,SeedLength,NA,NA,NA,NA
Lp26,HTD,N,Yield,0.36100486837799023,0.5669813594634954,0.13347519936113603,0.0054
Lp26,HTD,Nmol,FT,0.39711728980349986,0.9427153684814091,-0.6633709187455912,0.268
Lp26,HTD,Nmol,LeafRate,0.681952325837248,0.9753144395387333,-0.41434835676683146,0.132
Lp26,HTD,Nmol,Phyllochron,-0.6543097912555893,0.4332890371086137,-0.9758701442144975,0.1376
Lp26,HTD,Nmol,RGR,0.6240044003209138,0.9745770154498018,-0.4934819988594414,0.1538
Lp26,HTD,Nmol,SeedLength,NA,NA,NA,NA
Lp26,HTD,Nmol,Yield,0.736956313297848,0.9826988768414922,-0.38844821345112557,0.113
Lp26,HTD,PetioleRatio,FT,-0.4774817906334172,0.16107356450270544,-0.9105275798286709,0.1092
Lp26,HTD,PetioleRatio,LeafRate,-0.9364295819330519,-0.83750949314055,-0.9929171538961721,0
Lp26,HTD,PetioleRatio,LeafSize,0.17657923657621594,0.5737770532716687,-0.2593371906399936,0.248
Lp26,HTD,PetioleRatio,N,-0.4983516759636123,-0.33583625098588277,-0.6458855103207778,0
Lp26,HTD,PetioleRatio,Nmol,-0.742087830916903,0.37203041713923546,-0.9827754094918255,0.114
Lp26,HTD,PetioleRatio,Phyllochron,0.9268013327550122,0.988437311280373,0.7980593169820729,0
Lp26,HTD,PetioleRatio,RGR,-0.8836329905541611,-0.33665375083920734,-0.9907292462180377,0.0084
Lp26,HTD,PetioleRatio,SeedLength,NA,NA,NA,NA
Lp26,HTD,PetioleRatio,ShapeBlade,-0.9866671698544687,-0.938654167346346,-0.999081027390064,0
Lp26,HTD,PetioleRatio,SLA,0.3541463177048274,0.6950622763823173,-0.05602446798630862,0.071
Lp26,HTD,PetioleRatio,Yield,-0.977518982234773,-0.9261921880268181,-0.9958011680568142,0
Lp26,HTD,Phyllochron,LeafRate,-0.8934201634139854,-0.6589599081741174,-0.9903144241193934,0
Lp26,HTD,Phyllochron,RGR,-0.767995896213114,-0.0365300681758192,-0.9801601647840248,0.041
Lp26,HTD,Phyllochron,SeedLength,NA,NA,NA,NA
Lp26,HTD,Rd,A,NA,NA,NA,NA
Lp26,HTD,Rd,Angle,NA,NA,NA,NA
Lp26,HTD,Rd,Chl,NA,NA,NA,NA
Lp26,HTD,Rd,DW,NA,NA,NA,NA
Lp26,HTD,Rd,FT,NA,NA,NA,NA
Lp26,HTD,Rd,gsw,NA,NA,NA,NA
Lp26,HTD,Rd,LeafRate,NA,NA,NA,NA
Lp26,HTD,Rd,LeafSize,NA,NA,NA,NA
Lp26,HTD,Rd,LUE,NA,NA,NA,NA
Lp26,HTD,Rd,N,NA,NA,NA,NA
Lp26,HTD,Rd,Nmol,NA,NA,NA,NA
Lp26,HTD,Rd,PetioleRatio,NA,NA,NA,NA
Lp26,HTD,Rd,Phyllochron,NA,NA,NA,NA
Lp26,HTD,Rd,RGR,NA,NA,NA,NA
Lp26,HTD,Rd,RootLength,NA,NA,NA,NA
Lp26,HTD,Rd,SeedLength,NA,NA,NA,NA
Lp26,HTD,Rd,ShapeBlade,NA,NA,NA,NA
Lp26,HTD,Rd,SLA,NA,NA,NA,NA
Lp26,HTD,Rd,Yield,NA,NA,NA,NA
Lp26,HTD,RGR,LeafRate,0.8777279868270929,0.9933628586760725,0.11414003407009883,0.0338
Lp26,HTD,RootLength,Angle,-0.18338815420601434,0.15489031602245926,-0.5013508362389689,0.1968
Lp26,HTD,RootLength,FT,0.7614015284713826,0.9816417789885408,0.10643388086957169,0.0336
Lp26,HTD,RootLength,LeafRate,0.2673307867268519,0.6112849964760169,-0.04835417049909386,0.0832
Lp26,HTD,RootLength,LeafSize,-0.906105961848006,-0.6155475561810984,-0.9920285639458317,4e-4
Lp26,HTD,RootLength,N,-0.682306913875263,-0.42143655725839263,-0.8672192966378507,2e-4
Lp26,HTD,RootLength,Nmol,0.23843072972318,0.8922389480534036,-0.7608437285117118,0.3416
Lp26,HTD,RootLength,PetioleRatio,-0.23474860864946276,0.051088500950067714,-0.512702212055992,0.0904
Lp26,HTD,RootLength,Phyllochron,0.06856694931628278,0.46064036170171857,-0.36069913386364255,0.3892
Lp26,HTD,RootLength,RGR,0.42050092202308964,0.8543344937859698,-0.09186439275963215,0.091
Lp26,HTD,RootLength,SeedLength,NA,NA,NA,NA
Lp26,HTD,RootLength,ShapeBlade,0.29129136563428115,0.6166785506278639,-0.05576553914934648,0.0836
Lp26,HTD,RootLength,SLA,-0.9468544793168849,-0.7548811208247836,-0.9959924637307589,0
Lp26,HTD,RootLength,Yield,0.37797477956619907,0.6455290177231071,0.09864978392106158,0.0114
Lp26,HTD,SeedLength,LeafRate,NA,NA,NA,NA
Lp26,HTD,SeedLength,RGR,NA,NA,NA,NA
Lp26,HTD,ShapeBlade,FT,0.5195351219570765,0.9297615505880231,-0.1228499561194074,0.0958
Lp26,HTD,ShapeBlade,LeafRate,0.9270833225328163,0.9934929522446292,0.7852648005580817,0
Lp26,HTD,ShapeBlade,LeafSize,-0.23501187400496076,0.25131476499022265,-0.6531520471043413,0.205
Lp26,HTD,ShapeBlade,N,0.4405231842372821,0.6629112434852478,0.18375142968549482,0.003
Lp26,HTD,ShapeBlade,Nmol,0.733839466312277,0.9820199094480024,-0.38428946106898487,0.1142
Lp26,HTD,ShapeBlade,Phyllochron,-0.9000807060632334,-0.7077336214691241,-0.9857526404081232,0
Lp26,HTD,ShapeBlade,RGR,0.8789170166337112,0.9911022974031141,0.3610357106806451,0.008
Lp26,HTD,ShapeBlade,SeedLength,NA,NA,NA,NA
Lp26,HTD,ShapeBlade,SLA,-0.4060832664777799,0.0476305205662355,-0.7676653498602286,0.0658
Lp26,HTD,ShapeBlade,Yield,0.9751458055609808,0.99804486127758,0.8998196203053938,0
Lp26,HTD,SLA,FT,-0.7550235826071015,-0.07119503465936584,-0.9827509116669357,0.0372
Lp26,HTD,SLA,LeafRate,-0.3967300770191774,0.0539470644708086,-0.7686331780548036,0.0726
Lp26,HTD,SLA,LeafSize,0.8589567773372917,0.987164542624257,0.4883126411193636,0.0018
Lp26,HTD,SLA,N,0.564377437374102,0.8611854808990824,0.18221873772496439,0.0108
Lp26,HTD,SLA,Nmol,-0.3066495784010479,0.7373894233939455,-0.9202112132750166,0.3048
Lp26,HTD,SLA,Phyllochron,0.056882369513220676,0.5524083985247243,-0.43914234689913034,0.4222
Lp26,HTD,SLA,RGR,-0.5057436561583999,0.07732195437218091,-0.9050587793450979,0.0728
Lp26,HTD,SLA,SeedLength,NA,NA,NA,NA
Lp26,HTD,SLA,Yield,-0.48749609767897595,-0.09164309581110673,-0.8001215734929427,0.0268
Lp26,HTD,Yield,LeafRate,0.939999722264983,0.9953116592366946,0.7663454201284996,0
Lp26,HTD,Yield,Phyllochron,-0.8642371138205984,-0.6690992913653322,-0.9776384481595789,0
Lp26,HTD,Yield,RGR,0.8930336834749141,0.9925077720884464,0.38761393911542213,0.0062
Lp26,HTD,Yield,SeedLength,NA,NA,NA,NA
Lp26,PSD,A,Angle,NA,NA,NA,NA
Lp26,PSD,A,Chl,NA,NA,NA,NA
Lp26,PSD,A,DW,NA,NA,NA,NA
Lp26,PSD,A,FT,NA,NA,NA,NA
Lp26,PSD,A,gsw,NA,NA,NA,NA
Lp26,PSD,A,LeafRate,NA,NA,NA,NA
Lp26,PSD,A,LeafSize,NA,NA,NA,NA
Lp26,PSD,A,N,NA,NA,NA,NA
Lp26,PSD,A,Nmol,NA,NA,NA,NA
Lp26,PSD,A,PetioleRatio,NA,NA,NA,NA
Lp26,PSD,A,Phyllochron,NA,NA,NA,NA
Lp26,PSD,A,RGR,NA,NA,NA,NA
Lp26,PSD,A,RootLength,NA,NA,NA,NA
Lp26,PSD,A,SeedLength,NA,NA,NA,NA
Lp26,PSD,A,ShapeBlade,NA,NA,NA,NA
Lp26,PSD,A,SLA,NA,NA,NA,NA
Lp26,PSD,A,Yield,NA,NA,NA,NA
Lp26,PSD,Angle,FT,0.22191784266595083,0.7568849239955979,-0.5266472099540345,0.2918
Lp26,PSD,Angle,LeafRate,0.590142639891601,0.9640815400117055,-0.09911894968962899,0.0834
Lp26,PSD,Angle,LeafSize,-0.6113458459165013,-0.30321779862430054,-0.8403042599059635,0.0024
Lp26,PSD,Angle,N,0.31733424369316043,0.70808452509196,-0.1283419507095308,0.1198
Lp26,PSD,Angle,Nmol,-0.34796517156054496,0.8567429010905472,-0.958359087468432,0.3364
Lp26,PSD,Angle,PetioleRatio,0.6839841442059018,0.9564809244142242,0.20000527073315627,0.0134
Lp26,PSD,Angle,Phyllochron,0.8102105958905972,0.9470358161114957,0.5642952197002298,0
Lp26,PSD,Angle,RGR,0.5463897976266896,0.943809531947439,-0.09999251029974937,0.0772
Lp26,PSD,Angle,SeedLength,NA,NA,NA,NA
Lp26,PSD,Angle,ShapeBlade,0.10859261582180729,0.8553182279608664,-0.8239799282741935,0.4314
Lp26,PSD,Angle,SLA,0.8563429578132373,0.99034181137368,0.3294892299758538,0.0144
Lp26,PSD,Angle,Yield,-0.8772180141675459,-0.6187425013586092,-0.9868194353665256,0
Lp26,PSD,Chl,Angle,NA,NA,NA,NA
Lp26,PSD,Chl,DW,NA,NA,NA,NA
Lp26,PSD,Chl,FT,NA,NA,NA,NA
Lp26,PSD,Chl,gsw,NA,NA,NA,NA
Lp26,PSD,Chl,LeafRate,NA,NA,NA,NA
Lp26,PSD,Chl,LeafSize,NA,NA,NA,NA
Lp26,PSD,Chl,N,NA,NA,NA,NA
Lp26,PSD,Chl,Nmol,NA,NA,NA,NA
Lp26,PSD,Chl,PetioleRatio,NA,NA,NA,NA
Lp26,PSD,Chl,Phyllochron,NA,NA,NA,NA
Lp26,PSD,Chl,RGR,NA,NA,NA,NA
Lp26,PSD,Chl,RootLength,NA,NA,NA,NA
Lp26,PSD,Chl,SeedLength,NA,NA,NA,NA
Lp26,PSD,Chl,ShapeBlade,NA,NA,NA,NA
Lp26,PSD,Chl,SLA,NA,NA,NA,NA
Lp26,PSD,Chl,Yield,NA,NA,NA,NA
Lp26,PSD,DW,Angle,-0.7181561810761604,-0.43406634443923797,-0.9046855985556334,0
Lp26,PSD,DW,FT,-0.4574548626985273,0.3122796348463305,-0.8847603414058092,0.1418
Lp26,PSD,DW,LeafRate,-0.44509353587802025,0.4350714702696953,-0.973464016609231,0.2454
Lp26,PSD,DW,LeafSize,0.9672822140005244,0.9972774765348443,0.8848063474833259,0
Lp26,PSD,DW,N,0.34462143897527026,0.6750553360533486,-0.07873609063654097,0.086
Lp26,PSD,DW,Nmol,0.1747982327280478,0.9373568239736331,-0.8854323887885744,0.4276
Lp26,PSD,DW,PetioleRatio,-0.801748399620522,-0.47852379091361025,-0.9612410017635836,0.002
Lp26,PSD,DW,Phyllochron,-0.9785750799520915,-0.9137316821817218,-0.9983668414343745,0
Lp26,PSD,DW,RGR,-0.847346840524121,0.006158341243814885,-0.9885304528539157,0.052
Lp26,PSD,DW,RootLength,0.6551976734159601,0.8481278398019249,0.37188852863204186,8e-4
Lp26,PSD,DW,SeedLength,NA,NA,NA,NA
Lp26,PSD,DW,ShapeBlade,-0.608703146931829,0.518005366955528,-0.97109587977554,0.1668
Lp26,PSD,DW,SLA,-0.6931228362143659,-0.07284025410814941,-0.9405197060438751,0.0386
Lp26,PSD,DW,Yield,0.9024329700986076,0.9914835912165895,0.6346234824115543,0
Lp26,PSD,FT,LeafRate,-0.24934455299764685,0.7723316717743155,-0.9325488737143338,0.366
Lp26,PSD,FT,Phyllochron,0.4541549345570251,0.8566130583723315,-0.30636747596130237,0.1426
Lp26,PSD,FT,RGR,0.2758422533078775,0.9070234672279267,-0.7842919291433709,0.3446
Lp26,PSD,FT,SeedLength,NA,NA,NA,NA
Lp26,PSD,FT,Yield,-0.2629908004115865,0.5418296528642148,-0.8179635489007177,0.2788
Lp26,PSD,gsw,Angle,NA,NA,NA,NA
Lp26,PSD,gsw,DW,NA,NA,NA,NA
Lp26,PSD,gsw,FT,NA,NA,NA,NA
Lp26,PSD,gsw,LeafRate,NA,NA,NA,NA
Lp26,PSD,gsw,LeafSize,NA,NA,NA,NA
Lp26,PSD,gsw,N,NA,NA,NA,NA
Lp26,PSD,gsw,Nmol,NA,NA,NA,NA
Lp26,PSD,gsw,PetioleRatio,NA,NA,NA,NA
Lp26,PSD,gsw,Phyllochron,NA,NA,NA,NA
Lp26,PSD,gsw,RGR,NA,NA,NA,NA
Lp26,PSD,gsw,RootLength,NA,NA,NA,NA
Lp26,PSD,gsw,SeedLength,NA,NA,NA,NA
Lp26,PSD,gsw,ShapeBlade,NA,NA,NA,NA
Lp26,PSD,gsw,SLA,NA,NA,NA,NA
Lp26,PSD,gsw,Yield,NA,NA,NA,NA
Lp26,PSD,LeafSize,FT,-0.5761971384785154,0.22735716986902868,-0.9328804114395463,0.0962
Lp26,PSD,LeafSize,LeafRate,-0.30865199986564723,0.5841089591170296,-0.9676947658401015,0.3378
Lp26,PSD,LeafSize,N,0.49376947551844397,0.7970774065195434,0.09169821060487687,0.0234
Lp26,PSD,LeafSize,Nmol,0.12999240039278218,0.9265995034362879,-0.877920473620812,0.4406
Lp26,PSD,LeafSize,Phyllochron,-0.9415059133606425,-0.8419006074278574,-0.9900607246677946,0
Lp26,PSD,LeafSize,RGR,-0.8405600429319766,0.16808770453053065,-0.9899655924361054,0.0748
Lp26,PSD,LeafSize,SeedLength,NA,NA,NA,NA
Lp26,PSD,LeafSize,Yield,0.821434339550076,0.9787769007318176,0.4862789130600819,0
Lp26,PSD,LUE,A,NA,NA,NA,NA
Lp26,PSD,LUE,Angle,NA,NA,NA,NA
Lp26,PSD,LUE,Chl,NA,NA,NA,NA
Lp26,PSD,LUE,DW,NA,NA,NA,NA
Lp26,PSD,LUE,FT,NA,NA,NA,NA
Lp26,PSD,LUE,gsw,NA,NA,NA,NA
Lp26,PSD,LUE,LeafRate,NA,NA,NA,NA
Lp26,PSD,LUE,LeafSize,NA,NA,NA,NA
Lp26,PSD,LUE,N,NA,NA,NA,NA
Lp26,PSD,LUE,Nmol,NA,NA,NA,NA
Lp26,PSD,LUE,PetioleRatio,NA,NA,NA,NA
Lp26,PSD,LUE,Phyllochron,NA,NA,NA,NA
Lp26,PSD,LUE,RGR,NA,NA,NA,NA
Lp26,PSD,LUE,RootLength,NA,NA,NA,NA
Lp26,PSD,LUE,SeedLength,NA,NA,NA,NA
Lp26,PSD,LUE,ShapeBlade,NA,NA,NA,NA
Lp26,PSD,LUE,SLA,NA,NA,NA,NA
Lp26,PSD,LUE,Yield,NA,NA,NA,NA
Lp26,PSD,N,FT,-0.5758873260259767,0.19390354961359887,-0.9532069284447592,0.102
Lp26,PSD,N,LeafRate,0.4582978976886723,0.9515358374279693,-0.5714279716975323,0.2698
Lp26,PSD,N,Nmol,-0.1716995001026691,0.743500110316772,-0.8693938193967683,0.3898
Lp26,PSD,N,Phyllochron,-0.2221455037153343,0.182600521767042,-0.5684067218229859,0.1802
Lp26,PSD,N,RGR,-0.29606269239422933,0.7279144644257782,-0.8296919658901347,0.2984
Lp26,PSD,N,SeedLength,NA,NA,NA,NA
Lp26,PSD,N,Yield,-0.037342063108153266,0.4977903148691094,-0.5649116396066896,0.46
Lp26,PSD,Nmol,FT,-0.029787282233333424,0.8567342399962603,-0.8675014775838213,0.4838
Lp26,PSD,Nmol,LeafRate,-0.16072102266656507,0.8128722332156795,-0.9237658126915235,0.4104
Lp26,PSD,Nmol,Phyllochron,-0.23189693573906306,0.8884990963021481,-0.9466276256798225,0.405
Lp26,PSD,Nmol,RGR,-0.12822283022481046,0.8844779305204684,-0.9246047721085715,0.4396
Lp26,PSD,Nmol,SeedLength,NA,NA,NA,NA
Lp26,PSD,Nmol,Yield,0.2773096836950203,0.9525510101779004,-0.8606284373284303,0.381
Lp26,PSD,PetioleRatio,FT,-0.03595505985130188,0.6195236569949221,-0.7516049480617457,0.4692
Lp26,PSD,PetioleRatio,LeafRate,0.6324546919364908,0.9698033668584415,-0.0704951019887178,0.069
Lp26,PSD,PetioleRatio,LeafSize,-0.7017406668061439,-0.34487826723305476,-0.9058674010516867,0.0042
Lp26,PSD,PetioleRatio,N,0.037360346609193754,0.5392454824708307,-0.43521411431250756,0.4466
Lp26,PSD,PetioleRatio,Nmol,-0.1951322130997987,0.8744701392867212,-0.9505740543154796,0.4206
Lp26,PSD,PetioleRatio,Phyllochron,0.8133905868378797,0.9612021985179682,0.4861641907366773,0.0018
Lp26,PSD,PetioleRatio,RGR,0.7048779530851689,0.9695470879506058,0.12428406318615746,0.028
Lp26,PSD,PetioleRatio,SeedLength,NA,NA,NA,NA
